#Position (bp)	mapping quality
631944.5	57.763970048451036
634040.5	28.889502435561166
636136.5	40.16958593196561
638232.5	0.5896285557558185
640328.5	0.12022321970156497
642424.5	8.690759575849384
644520.5	6.791141896250462
646616.5	14.663753809744382
648712.5	6.78799454992296
650808.5	3.07936076668478
652904.5	2.4182985386221296
655000.5	4.211197931966394
657096.5	0.2061723748588634
659192.5	4.599466807676206
661288.5	4.86253084692294
663384.5	15.189804845984723
665480.5	9.108407000889944
667576.5	18.26838096039729
669672.5	25.793202435436417
671768.5	9.980631692890556
673864.5	6.513701511218722
675960.5	8.631532130028939
678056.5	2.312120206566149
680152.5	8.564589690950452
682248.5	22.714323819685248
684344.5	34.51717001170992
686440.5	8.880330155377365
688536.5	5.83222547890715
690632.5	17.093961724296165
692728.5	6.743833274255093
694824.5	5.158034187189196
696920.5	14.016831694025022
699016.5	33.493313146606106
701112.5	30.364791168596515
703208.5	7.687802849601783
705304.5	6.466948346721093
707400.5	9.65494990168636
709496.5	44.56989694589558
711592.5	39.81552302385835
713688.5	26.463364587579836
715784.5	12.136009353078721
717880.5	21.338543299938934
719976.5	22.258096423215598
722072.5	7.451444335393512
724168.5	15.171805406898457
726264.5	13.685356200527705
728360.5	11.4868254017401
730456.5	15.359955354374652
732552.5	60.0
734648.5	59.59498504638156
736744.5	59.08400979028367
738840.5	24.277620097579284
740936.5	7.26061646331096
743032.5	5.128089870663604
745128.5	6.044852835288514
747224.5	7.69929258385906
749320.5	0.018242242531517537
751416.5	5.622830500827192
753512.5	12.032796477664053
755608.5	7.092864304168434
757704.5	2.023282276830235
759800.5	28.59003378671056
761896.5	14.511352443175442
763992.5	4.33421347281873
766088.5	0.8071725646523811
768184.5	1.882793708701056
770280.5	3.8224354340540185
772376.5	11.853090766823161
774472.5	5.417227518526482
776568.5	6.452974522158768
778664.5	6.138306193557562
780760.5	1.6757321031326355
782856.5	10.025675661414747
784952.5	1.7220740823906961
787048.5	12.316455696202532
789144.5	15.747471176544378
791240.5	14.91090446979261
793336.5	20.708302383561442
795432.5	16.861649477400153
797528.5	29.274870980547835
799624.5	1.0771158527853357
801720.5	8.631597256193675
803816.5	1.278173798524155
805912.5	3.918699426217449
808008.5	20.96967395045756
810104.5	46.84648774225102
812200.5	26.09893038163387
814296.5	51.60837896751555
816392.5	40.51060347994523
818488.5	34.765293679826435
820584.5	27.35806683435142
822680.5	22.353803688812306
824776.5	25.278750355821234
826872.5	37.637272806330984
828968.5	33.04415789037233
831064.5	29.469549675225597
833160.5	24.758310797440803
835256.5	8.539478281122626
837208.5	0.01215297134574646
